video_id,comment
dtyekBblwkA,Can butter be substituted with oil
dtyekBblwkA,"Hallo 😊 is the sugar confectioners sugar (like the ones  completely powdered) or normal crystal sugar? 

Thanks!"
dtyekBblwkA,How many days we can keep it in fridge after making?
dtyekBblwkA,This looks delicious. But can you make an eggless version please?
dtyekBblwkA,"if the measurements were in cups, would be easier for me"
dtyekBblwkA,"Just made this, came out really well. recipe was very easy to follow, tq. It is perfect for those who prefer less sweet, else a little more sugar would be good."
dtyekBblwkA,Perfect proportions of recipe
dtyekBblwkA,My batter wasn't as thick as yours is there a problem?
dtyekBblwkA,What is the oven settings for this cake for a 42l oven
dtyekBblwkA,"Hi!
What type of yogurt should I use, if I am using DUTCH PROCESSED COCOA? 
Can I use ""tok doi""?  Since the ""Greek yogurt"" isn't available near me :((
Tia"
dtyekBblwkA,"Onek dhonnobad ei sundor recipe tar jonno. Sitkale ektu cake banabo bole youtube search diye dekhi ...sob thumbnail bolche ' make quick cake with no egg no maida no baking powder no sugar' etc etc, ami vabi orkom cake banabar dorkar ta ki 🙄"
dtyekBblwkA,What will measurements be if I want to make a smaller cake ?
dtyekBblwkA,"This is my favourite chocolate cake recipe 😋😋😋, it's so easy to make and very precise with all the measurements, thank you for such a lovely recipe @bongeats, I make it for my family members on their birthdays and it brings so much joy to see them enjoying this lovely recipe 😊😊😊"
dtyekBblwkA,My cake smells of soda. Please help.
dtyekBblwkA,You guys are the best and consistently the best.  So honest.  You said it is simple and it is.  Thanks so very much for sharing so generously.  All best wishes and regards.
xdGy5VXby14,Can’t EVEN tell what you’re doing.  Gotta be a simpler way to do this
xdGy5VXby14,I watched 5 other videos before finding this one. Thank you for showing how to do the starting knot in detail!
xdGy5VXby14,I can’t get the initial knot
xdGy5VXby14,Best example and instruction.  Forget the classic French guy's.  This one you can actually see what's happening. Thank you for a perfect demonstration of how to butcher tie a roast.
xdGy5VXby14,Fantastic simple and direct thank you!
xdGy5VXby14,Please do such dishes if you take requests I would love to see some beef Wellington or salmon en croutè
xdGy5VXby14,"I recently had beef for the first time, it was a medium rare Beef tenderloin steak. Initially I was worried about eating a medium steak, but I've gotta admit that the taste was absolutely mindblowing. I strongly believe that food has no religion and a real foodie should try out food from all regions and countries. Can't wait to try out the beef roast this Christmas."
xdGy5VXby14,Bonus video wow 😂😂
Fy7GR2u_3oo,"Wow it looks super delicious 😋😋😋😋😋😋😋😋😋😋
Can you please share beef stake recipi ?"
Fy7GR2u_3oo,I remember cherishing this fine craft of culinary art in Kolkata...❤
Fy7GR2u_3oo,"Amazing! I was blown away by this recipe. A real royal dish fit for a king! I follow most of your recipes, but this is ultimate. Thank you!"
Fy7GR2u_3oo,can you pls share indian pork recipes ?
Fy7GR2u_3oo,"so happy to
see this as my is an anglo Indian from Calcutta, please do more anglo dishes."
Fy7GR2u_3oo,I kno i will never make it but watched whole video with full concentration day b4 exam!
Fy7GR2u_3oo,"This is what part of beef, I mean if I have to ask in shop, what shall I ask?"
Fy7GR2u_3oo,Jazz went so well with the beef!
Fy7GR2u_3oo,"Hi. I,m a huge fan of your food. Could you please recommend me a few good shops in Kolkata that can give good quality beef. It would be really appreciative."
Fy7GR2u_3oo,"'Add chicken, or if you may like, beef broth. Or if times are tough, water.' - Chef John. 😉
😁"
Fy7GR2u_3oo,"Excellent presentation, will need to try this out."
Fy7GR2u_3oo,Very nice . Ekhne kono jat pat dekeh na . Sudhu recipes. Jeta khube valo . Khabar sudhu khabar mone kore abong recipes share kore . That why i love this chanel.
Fy7GR2u_3oo,Ufff👏👏what a skill have those hands...such an excellence 🔥
Fy7GR2u_3oo,Why discard the fats???. It has so much flavour 🤤
Fy7GR2u_3oo,You guys put so much heart and soul into every single video! Thank you! <3
Fy7GR2u_3oo,where can i get good quality beef in kolkata ?
Fy7GR2u_3oo,As a hindu I can't eat beef but that looks really good.
Fy7GR2u_3oo,Can anyone tell me if we can purchase beef steak from the butchers at New Market in Kolkata or if there's any other place in Kolkata where steak meat is available? I can't seem to find any.
dzChtmsH7Bs,Can we use the same recipe for mutton too?
dzChtmsH7Bs,"The food you present is very healthy and attractive, probably very tasty. Thanks for sharing your valued recipes with us. Greetings from Slovenia,😋😋👌👌👍👍"
dzChtmsH7Bs,Can lamb be used insted of pork?
dzChtmsH7Bs,yummy pork vindaloo
dzChtmsH7Bs,Did the Portuguese use curry leaves? 🧐 or is it a later addition?
dzChtmsH7Bs,This cannot be an Anglo Indian recipe. It’s more of a Luso-Goan recipe…
dzChtmsH7Bs,total weight of this recipe ?
dzChtmsH7Bs,"Ma'am..i have big chunks of boiled beef...can i make vindaloo with it or does it have to be fresh meat ?
Also, pls if u dont mind may i ask what rice was shown ?
Thanku"
dzChtmsH7Bs,My Anglo Indian self is BEAMING! Thank you a thousand times! This is indeed a family favourite
dzChtmsH7Bs,I don't eat pork but now I will.
dzChtmsH7Bs,Definitely gonna try this version of vindaloo ✨.
dzChtmsH7Bs,thanks guys. i prepared it and it was tasty
dzChtmsH7Bs,This is not good- it’s late into the night and I am drooling over your lovely dish.
dzChtmsH7Bs,can i use pork tenderloin instead of butt?
dzChtmsH7Bs,This is not the Calcutta Anglo version. Its looks nice but its not authentic.
dzChtmsH7Bs,From where do you buy pork meat..? suggest some place for the best quality.
dzChtmsH7Bs,Indira dmello you ran thro your recipe can you go a little slower thanks
mB3ImCyk7NU,Can we use normal sugar instead of brown sugar?
mB3ImCyk7NU,Can umake chai pudding. It's anglo
mB3ImCyk7NU,"Wow, looks classy."
mB3ImCyk7NU,Can anyone tell me how steam this using the oven.
mB3ImCyk7NU,The best recipe video seen so far
mB3ImCyk7NU,This is amazing! Will try fr sure 🙂🙂🙂
mB3ImCyk7NU,this is pure art. rich art. periodt.
mB3ImCyk7NU,"I made it for eid Ul Adha this year, my friends and husband loved it soo much. i can't thank you guys enough. i skipped the brandy part. still it was absolutely delicious! May god bless you <3"
mB3ImCyk7NU,What a rich and decadent recipe!! Great video 👍
mB3ImCyk7NU,I just died and went to heaven..❤️👍🏻
mB3ImCyk7NU,This was sheer sorcery.
mB3ImCyk7NU,It's awesome I tried only the pudding got it within half n hr
mB3ImCyk7NU,I'm crying
jRhmYqTJP0w,Should the moong be soaked first since it's a harder lentil than masoor?
jRhmYqTJP0w,"I thoroughly enjoyed watching your video on making Bhaja Mooger Dal, and I have to say it was an absolute delight! Your presentation was not only informative but also incredibly engaging. The visual appeal of your video was outstanding. The close-up shots of the ingredients and the cooking process made my mouth water from the very beginning. Your video quality and editing skills are top-notch."
jRhmYqTJP0w,"I love your recipes, thank you for sharing"
jRhmYqTJP0w,So easy...I will try this today itself.... big thanks
jRhmYqTJP0w,I cooked this Dal....And it is too good 👍 😋
jRhmYqTJP0w,"Moog Dal 30g
Mosur Dal 70g
Tomato 50g
Green chillies 2 pcs
Coriander leaves 8g
Bay leaf 1pc
Dried red chillies 2pcs
Panch phoron 1/2 tsp
Salt 8g
Sugar 12g
Turmeric 1/4 tsp
Water 450g"
jRhmYqTJP0w,"Simply excellent !!!
Thank you"
jRhmYqTJP0w,Just wanted to say.. I'm grateful for your existence! ❤️
jRhmYqTJP0w,"Amar maa kal ei recipe ta koreche,uff ja taste chilo aangul chete chete kheychi😋😋thanks for this amazing dal recipe😊"
jRhmYqTJP0w,"Made this daal yesterday 
It turns out heavily good
Thanks for sharing such kind of easy & healthy recipes 
☺️"
jRhmYqTJP0w,Made this daal today. Simple yet absolutely delicious!!!
jRhmYqTJP0w,Too health friendly.  I like it...
jRhmYqTJP0w,Normally we use onion for tampering..Thanks for the beautiful recipe.
jRhmYqTJP0w,Can I know the reason of not putting turmeric in dal while boiling
jRhmYqTJP0w,Which rice is this?? Can anybody can help me out
jRhmYqTJP0w,"This daal is part of my regular repertoire now. Today when I was about to make the tadka, I heard the music ring in my ears. Thanks for sharing a little bit of Bangla culture with the rest of us!"
jRhmYqTJP0w,Delicious  Made this today along with your fish curry but used shrimp instead 😊
pwFDccjdW_M,My mother made it toady😊
pwFDccjdW_M,☺️he's from my college and doing a great job already
pwFDccjdW_M,"How to make Maida Pulao, please make video."
pwFDccjdW_M,Carrots are not too tasty.
pwFDccjdW_M,I followed your recipe and cooked it. My husband went crazy with it...🥰🥰
pwFDccjdW_M,Thanks bon..R O dekao👌👍
pwFDccjdW_M,I always love watching your receipes❤ sometimes I keep humming the background music when I cook.
pwFDccjdW_M,I have made this dish today.....and it turned out very delicious and tasty.....thank you very much .😊
pwFDccjdW_M,I made this recipe and it was so good..
pwFDccjdW_M,Favourite Dish
pwFDccjdW_M,Darun dish and hats off to the cameraman.
DzJkuI9UwYI,"Okay, what is your favourite phulkopir shingara shop? Just like we did with kochuri-torkari let's compile a list so that it will be useful for everyone! সেরা ফুলকপির সিঙাড়া কোন দোকানে খেয়েছো? শীতের আগেই ফুলকপির সিঙাড়ার দোকানের একটা তালিকা বানিয়ে ফেলা যাক?"
DzJkuI9UwYI,mind blowing
DzJkuI9UwYI,You  are  fantastic  cook. The  way you  cook really  amazing.
DzJkuI9UwYI,Ufff dudh cha r singara. Tarpor gas
DzJkuI9UwYI,All ur videos are such visual delights and a treat to the soul!! Perfection is an understatement. Kudos to d team!
DzJkuI9UwYI,Where to buy this hamal dista?
DzJkuI9UwYI,"Addition of kasuri methi and amchoor powder... Samosa ingredients, not Bangali singara..."
DzJkuI9UwYI,"Wow, your cooking is amazing👌👌. I ❤️love❤️ it. I will definitely try this dish out myself. Your recipes are always amazing. I also love, how you present your dishes to the audiences. It very beautiful my dear friend👍👍."
DzJkuI9UwYI,"One thing could not be understood. How 6 nos 60 gms of each dough is made from 240 gms flour ? Rectify me if I am wrong. Otherwise, the entire video and the procedure is fantastic."
DzJkuI9UwYI,"I am third generation bengali growing up abroad learning to cook few bengali dishes, I have heard bengalis are great cooks. thank you for sharing, 🙏"
DzJkuI9UwYI,O my god I m addicted to your Channel... waiting for more recepie ❤️❤️❤️❤️❤️
DzJkuI9UwYI,Can you please provide the measurements in spoon/cup measurements? Thanks
_LFgY4GGq60,Which is your favourite kochuri-torkari shop? Let us know. Will be helpful for all kochuri lovers. সবথেকে প্রিয় কচুরি-তরকারির দোকানে কি? জানাও এখানে। সবার উপকার হবে।
_LFgY4GGq60,This is heaven! Pure and simple❤
_LFgY4GGq60,Bangla te bolle valo hoto ranna gulo banglar..Sunte khub boka boka lagche..banglar ranna r script English e ...Banglar ranna chere bidesher ranna dekhan tahole .
_LFgY4GGq60,Hello! Need one quick suggestion please. Whole yellow peas/ ghugni dal is not available at my place. What can I use instead of this? Please suggest.
_LFgY4GGq60,Looks perfect
_LFgY4GGq60,"I am a probaashi bengali,and all my life I never felt bengali enough. But with this channel I'm sure when I will have kids a few yrs down the lane, they will eat authentic bengali food made by their mom. Thank u so much."
_LFgY4GGq60,Please share …. Green chilli achar recipe exact one.which is on side of puri -sabji
_LFgY4GGq60,"Why didn't you mentioned ""kaloo jeera"" in Ingredients list, 
Btw thanks for this recipe 😍"
_LFgY4GGq60,oh my god 🥹 i made this on ashtami for my family and everyone LOVED EVERY BIT OF IT. i didn’t expect such a simple and warm recipe to turn out so beautiful. love it! thank you. ✨🫂
_LFgY4GGq60,"I followed the precise recipe to make aloo torkari, and it turned out delicious! Many thanks to Bongs eat for sharing this fantastic and authentic recipe. Living in Delhi, I missed the street food of West Bengal, but now I can enjoy it in my own kitchen, all thanks to you. Greatly appreciated.❤"
_LFgY4GGq60,The way of showing all ingredients in this video was outstanding
_LFgY4GGq60,Muc muche singgara rcp
_LFgY4GGq60,@BongEats sir if you can please create and share kolkata's street daal puri and aloo dum recipe
_LFgY4GGq60,"Please post this lonkar achar recipe, tastes devine with kochuri 😋 @bongeats"
_LFgY4GGq60,I have try this and the dish was delicious😋✨
B_B0Is-OAFg,Can you pls share chicken/mutton keema tarka recipe
B_B0Is-OAFg,"Followed this recipe for dinner. Family loved it. Everyone wanted the left over for lunch. But it tasted Bitter!!! Food smelt fresh & delicious but tasted bitter. Happened with anyone? Some people are saying it's from the raw eggs, is it?"
B_B0Is-OAFg,I will make separate scramble and then add small bites of egg will make it better IMHO.
B_B0Is-OAFg,Darun but akta kotha direct dim dele arom vabe tale akta asthani gondho lage obosso ata amar boktobbo onnoder nao hote pare
B_B0Is-OAFg,It tasted amazing I made it following this recipe.
B_B0Is-OAFg,"i have seen some other channels with millions of subs, but their recipes are either some time don't work properly or not proper explained. yours i whenever have followed i get very positive results. i hope this channel grows."
